FID;name;country;sitename;latitude;longitude;collector;collectiondate;CS_number;ID_POP;ID_IMP;Accuracy;
9690;Castelfed-3-206;ITA;Castel Feder;463.378;112.928;Joerg Wunder;4/19/2005 0:00;CS76755;1001G;REF;0.994847318;
9691;Castelfed-3-207;ITA;Castel Feder;463.378;112.928;Joerg Wunder;4/19/2005 0:00;CS76756;1001G;REF;0.947313393;
9692;Castelfed-3-208;ITA;Castel Feder;463.378;112.928;Joerg Wunder;4/19/2005 0:00;CS76757;1001G;REF;0.994639097;
9693;Castelfed-3-209;ITA;Castel Feder;463.378;112.928;Joerg Wunder;4/19/2005 0:00;CS76758;1001G;REF;0.994383357;
9694;Castelfed-4-210;ITA;Castel Feder;463.378;112.928;Joerg Wunder;4/19/2005 0:00;CS78891;1001G;REF;0.994570204;
9695;Castelfed-4-211;ITA;Castel Feder;463.378;112.928;Joerg Wunder;4/19/2005 0:00;CS78892;1001G;REF;0.994864865;
9696;Castelfed-4-214;ITA;Castel Feder;463.378;112.928;Joerg Wunder;4/19/2005 0:00;CS78893;1001G;REF;0.995265417;
9697;Dolen-1;BUL;;41.62;23.94;0;12/30/1999;CS76802;1001G;REF;0.947016878;
9698;Goced-1;BUL;;41.57;23.85;0;12/30/1999;CS76882;1001G;REF;0.943852458;
9699;Kolar-1;BUL;;41.37;23.14;0;12/30/1999;CS76974;1001G;REF;0.94290449;
9700;Dolna-1-10;BUL;;42.32;23.1;0;12/30/1999 0:00;CS76803;1001G;REF;0.973921493;
9701;Ivano-1;BUL;;43.7;25.91;0;12/30/1999;CS76954;1001G;REF;0.919591836;
9703;Melni-1;BUL;;41.53;23.39;0;12/30/1999;CS77079;1001G;REF;0.937698745;
9704;Melni-2;BUL;;41.53;23.39;0;12/30/1999;CS77080;1001G;REF;0.936390746;
9705;Choto-1;BUL;;41.5;23.33;0;12/30/1999;CS76769;1001G;REF;0.934352778;
9706;Dospa-1;BUL;;41.64;24.18;0;12/30/1999;CS76807;1001G;REF;0.949532721;
9707;Podvi-1;BUL;;41.57;24.84;0;12/30/1999;CS77187;1001G;REF;0.92899316;
9708;Kardz-1;BUL;;41.62;25.35;0;12/30/1999;CS76962;1001G;REF;0.920234971;
9709;Zerev-1-34;BUL;;41.85;23.13;0;12/30/1999 0:00;CS78878;1001G;REF;0.935323563;
9710;Zerev-1-35;BUL;;41.85;23.13;0;12/30/1999 0:00;CS78879;1001G;REF;0.940330851;
9711;Dolna-1-39;BUL;;42.32;23.1;0;12/30/1999 0:00;CS76804;1001G;REF;0.938613544;
9712;Dolna-1-40;BUL;;42.32;23.1;0;12/30/1999 0:00;CS76805;1001G;REF;0.964538765;
9713;Stara-1;BUL;;42.49;25.61;0;12/30/1999;CS77271;1001G;REF;0.923238405;
9714;Grivo-1;BUL;;41.84;25.75;0;12/30/1999;CS76888;1001G;REF;0.914673298;
9716;Leska-1-44;BUL;;41.54;24.98;0;12/30/1999 0:00;CS77030;1001G;REF;0.929611027;
9717;Kardz-2;BUL;;41.66;25.47;0;12/30/1999;CS76963;1001G;REF;0.916406031;
9718;Smolj-1;BUL;;41.55;24.75;0;12/30/1999;CS77256;1001G;REF;0.94115412;
9719;Koren-1;BUL;;41.83;25.69;0;12/30/1999;CS76983;1001G;REF;0.915725083;
9720;Malak-1;BUL;;41.77;25.68;0;12/30/1999;CS77064;1001G;REF;0.920719391;
9721;Schip-1;BUL;;42.72;25.33;0;12/30/1999;CS77239;1001G;REF;0.970699297;
9722;Groch-1;BUL;;41.71;24.41;0;12/30/1999;CS76890;1001G;REF;0.934947034;
9723;Slavi-2;BUL;;41.42;23.67;0;12/30/1999;CS77252;1001G;REF;0.951998786;
9725;Epidauros-1;GRC;;37.6;23.08;0;12/30/1999;CS76844;1001G;REF;0.911543174;
9726;Faneronemi-3;GRC;;37.07;22.04;0;12/30/1999;CS76853;1001G;REF;0.930349471;
9727;Olympia-2;GRC;;37.63;21.62;0;12/30/1999;CS77144;1001G;REF;0.994852484;
9728;Stiav-1;SVK;;48.46;18.9;0;12/30/1999;CS77279;1001G;REF;0.967732767;
9729;Stiav-2;SVK;;48.46;18.9;0;12/30/1999;CS77280;1001G;REF;0.965651784;
9730;Bela-1;SVK;;48.47;18.94;0;12/30/1999;CS76696;1001G;REF;0.972005331;
9731;Stiav-3;SVK;;48.46;18.9;0;12/30/1999;CS77281;1001G;REF;0.975589088;
9732;Halca-1;SVK;;48.47;18.96;0;12/30/1999;CS76909;1001G;REF;0.974846091;
9733;Bela-2;SVK;;48.47;18.94;0;12/30/1999;CS76697;1001G;REF;0.976465509;
9735;Bela-4;SVK;;48.47;18.94;0;12/30/1999;CS76699;1001G;REF;0.97279194;
9736;Teiu-2;ROU;;44.69;25.17;0;12/30/1999;CS77361;1001G;REF;0.940478887;
9737;Ulies-1;ROU;;45.95;22.62;0;12/30/1999;CS78815;1001G;REF;0.993029077;
9738;Bran-1;ROU;;45.57;25.42;0;12/30/1999;CS76722;1001G;REF;0.933892733;
9739;Toc-1;ROU;;46.01;22.33;0;12/30/1999;CS77370;1001G;REF;0.955880523;
9741;Orast-1;ROU;;45.84;23.16;0;12/30/1999;CS77151;1001G;REF;0.952448286;
9743;Furni-1;ROU;;45.14;25;0;12/30/1999;CS76873;1001G;REF;0.942874661;
9744;Iasi-1;ROU;;47.16;27.59;0;12/30/1999;CS76944;1001G;REF;0.952921637;
9745;Sij 1/96;UZB;;41.45;70.05;0;12/30/1999;CS77249;1001G;REF;0.994809384;
9747;Zabar-1;SRB;;44.38;21.22;0;12/30/1999;CS78870;1001G;REF;0.947153118;
9748;Zagub-1;SRB;;44.23;21.71;0;12/30/1999;CS78871;1001G;REF;0.937897236;
9749;Knjas-1;SRB;;43.54;22.29;0;12/30/1999;CS76971;1001G;REF;0.938356728;
9754;Sredn-1;SRB;;44.66;21.37;0;12/30/1999;CS77269;1001G;REF;0.951046245;
9755;Vajug-1;SRB;;44.56;22.56;0;12/30/1999;CS78828;1001G;REF;0.936522788;
9756;Staro-2;SRB;;44.3;21.08;0;12/30/1999;CS77273;1001G;REF;0.941981715;
9757;Staro-1;SRB;;44.3;21.08;0;12/30/1999;CS77272;1001G;REF;0.940255447;
9758;Altai-5;CHN;;47.75;88.4;0;12/30/1999;CS76433;1001G;REF;0.983045881;
9759;Anz-0;IRN;;37.47;49.47;0;12/30/1999;CS76439;1001G;REF;0.96648731;
9761;Bik-1;LBN;;33.92;35.7;0;12/30/1999;CS76449;1001G;REF;0.986281054;
9762;Etna-2;ITA;;37.69;14.98;0;12/30/1999 0:00;CS76487;1001G;REF;0.882525445;
9764;Qar-8a;LBN;;34.1;35.84;0;12/30/1999 0:00;CS76581;1001G;REF;0.897394685;
9766;Westkar-4;KGZ;;42.26;74.16;0;12/30/1999;CS76629;1001G;REF;0.98985384;
9768;Ru4-16;GER;Near Rubgarten;48.57;9.16;0;12/30/1999 0:00;CS77225;1001G;REF;0.988364723;
9769;HE-1;GER;Entringen/Hagelloch;48.55;8.99;0;12/30/1999 0:00;CS76916;1001G;REF;0.98703207;
9770;KBG2-13;GER;Hagelloch (Kreuzberg);48.53;9.01;0;12/30/1999 0:00;CS76966;1001G;REF;0.988757128;
9771;Pfn-N2.2-6;GER;Near Pfrondorf;48.56;9.11;0;12/30/1999 0:00;CS77172;1001G;REF;0.989592444;
9772;Hof-1;GER;Hofendorf;48.41;8.85;0;12/30/1999 0:00;CS76925;1001G;REF;0.985857633;
9774;Alt-1;GER;Altensteig;48.59;9.22;0;12/30/1999 0:00;CS76663;1001G;REF;0.987706851;
9775;Berg-1;GER;Near Felldorf;48.41;8.79;0;12/30/1999 0:00;CS76701;1001G;REF;0.985645262;
9776;Fell3-7;GER;Felldorf;48.43;8.79;0;12/30/1999 0:00;CS76857;1001G;REF;0.985849949;
9777;Gn-1;GER;Gniebel;48.57;9.17;0;12/30/1999 0:00;CS76880;1001G;REF;0.987727616;
9778;Bach-7;GER;Near Starzach Wachendorf;48.41;8.84;0;12/30/1999 0:00;CS76679;1001G;REF;0.989202682;
9779;Bai-10;GER;Baisingen;48.5;8.78;0;12/30/1999 0:00;CS76682;1001G;REF;0.987740692;
9780;Fell2-4;GER;Felldorf;48.43;8.79;0;12/30/1999 0:00;CS76856;1001G;REF;0.984855806;
9781;Kus2-2;GER;Kusterdingen;48.52;9.11;0;12/30/1999 0:00;CS76990;1001G;REF;0.986110509;
9782;Lu3-30;GER;Tubingen-Lustnau;48.53;9.09;0;12/30/1999 0:00;CS77057;1001G;REF;0.990119659;
9783;Tu-PK-7;GER;Tubingen (central);48.52;9.05;0;12/30/1999 0:00;CS77396;1001G;REF;0.980463272;
9784;Erg2-6;GER;Ergenzingen;48.5;8.8;0;12/30/1999 0:00;CS76845;1001G;REF;0.989647558;
9785;Ha-HBT1-2;GER;Hagelloch (Heuberg);48.54;9.02;0;12/30/1999 0:00;CS76898;1001G;REF;0.991139292;
9786;Ha-P-13;GER;Hagelloch;48.54;9.01;0;12/30/1999 0:00;CS76901;1001G;REF;0.990721804;
9787;HI-4;GER;Hirschau;48.5;9;0;12/30/1999 0:00;CS76922;1001G;REF;0.9889793;
9788;KBG1-14;GER;Hagelloch (Kreuzberg);48.53;9.01;0;12/30/1999 0:00;CS76965;1001G;REF;0.988997239;
9789;Obh-13;GER;Oberhausen;48.39;8.96;0;12/30/1999 0:00;CS77140;1001G;REF;0.984217135;
9790;Gn2-3;GER;Gniebel;48.58;9.18;0;12/30/1999 0:00;CS76881;1001G;REF;0.986957092;
9791;Haes-1;GER;Haslach;48.6;9.2;0;12/30/1999 0:00;CS76914;1001G;REF;0.987636622;
9792;Lu4-2;GER;Tubingen-Lustnau;48.54;9.09;0;12/30/1999 0:00;CS77058;1001G;REF;0.991154438;
9793;Ru-N2;GER;Rubgarten-north;48.57;9.16;0;12/30/1999 0:00;CS77224;1001G;REF;0.987091803;
9794;Tu-B1-2;GER;Tubingen (East);48.52;9.08;0;12/30/1999 0:00;CS77391;1001G;REF;0.988495953;
9795;Wank-2;GER;Wankheim;48.5;9.11;0;12/30/1999 0:00;CS78852;1001G;REF;0.986384831;
9796;Bach2-1;GER;Near Starzach Wachendorf;48.41;8.84;0;12/30/1999 0:00;CS76680;1001G;REF;0.987834063;
9797;Ha-HBT2-10;GER;Hagelloch (Heuberg);48.54;9.02;0;12/30/1999 0:00;CS76899;1001G;REF;0.989675194;
9798;Ha-P2-1;GER;Hagelloch;48.54;9.01;0;12/30/1999 0:00;CS76902;1001G;REF;0.990874193;
9799;Hart-2;GER;Hart;48.39;8.85;0;12/30/1999 0:00;CS76913;1001G;REF;0.984381202;
9800;Ha-S-B;GER;Hagelloch (South);48.54;9.01;0;12/30/1999 0:00;CS76903;1001G;REF;0.989080087;
9801;Ha-SP-2;GER;Hagelloch (Sport field);48.54;9.01;0;12/30/1999 0:00;CS76904;1001G;REF;0.99014758;
9802;Kus3-1;GER;Kusterdingen (field);48.51;9.11;0;12/30/1999 0:00;CS76991;1001G;REF;0.989904752;
9803;Muh-2;GER;Bad Imnau - Muhringen;48.42;8.76;0;12/30/1999 0:00;CS77113;1001G;REF;0.98631932;
9804;Obe1-15;GER;Obernau;48.45;8.87;0;12/30/1999 0:00;CS77139;1001G;REF;0.984587077;
9805;Pfn-10;GER;Pfrondorf;48.54;9.09;0;12/30/1999 0:00;CS77171;1001G;REF;0.986345312;
9806;Ru-2;GER;Rubgarten;48.56;9.16;0;12/30/1999 0:00;CS77223;1001G;REF;0.985617082;
9807;Schl-7;GER;Schlaitdorf;48.6;9.22;0;12/30/1999 0:00;CS77240;1001G;REF;0.986556174;
9808;Tu-B2-3;GER;Tubingen (East);48.52;9.08;0;12/30/1999 0:00;CS77392;1001G;REF;0.986872587;
9809;Tu-KB-6;GER;Tubingen (central);48.52;9.05;0;12/30/1999 0:00;CS77393;1001G;REF;0.990157984;
9810;Tu-KS-7;GER;Tubingen (central);48.53;9.07;0;12/30/1999 0:00;CS77394;1001G;REF;0.98739242;
9811;Tu-NK-12;GER;Tubingen (central);48.52;9.05;0;12/30/1999 0:00;CS77395;1001G;REF;0.98029735;
9812;Tu-W1;GER;Tubingen (West);48.52;9.03;0;12/30/1999 0:00;CS77397;1001G;REF;0.987633208;
9813;BI-4;GER;Bad Imnau;48.4;8.77;0;12/30/1999 0:00;CS76706;1001G;REF;0.987530575;
9814;Fell1-10;GER;Near Felldorf;48.42;8.79;0;12/30/1999 0:00;CS76855;1001G;REF;0.987817181;
9815;Ha-HBT3-11;GER;Near Gross Engstingen;48.54;9.02;0;12/30/1999 0:00;CS76900;1001G;REF;0.98930998;
9816;Tu-WH;GER;Hagelloch (Heuberg);48.55;9.06;0;12/30/1999 0:00;CS77398;1001G;REF;0.986940152;
9817;IP-Ace-0;ESP;Acehuche;39.84;-6.6;Carlos Alonso-Blanco;12/30/1999 0:00;CS76642;1001G;REF;0.981475725;
9819;IP-Amu-0;ESP;Amunartia;42.35;-3.03;Carlos Alonso-Blanco;12/30/1999 0:00;CS76664;1001G;REF;0.981873338;
9820;IP-Are-0;ESP;Arevalo;41;-4.71;Carlos Alonso-Blanco;12/30/1999 0:00;CS76671;1001G;REF;0.984278783;
9821;IP-Aru-0;ESP;Arbúcies;41.81;2.49;Xavier Picó;12/30/1999 0:00;CS76674;1001G;REF;0.979070358;
9822;IP-Aul-0;ESP;Aulencia;40.52;-4.02;Carlos Alonso-Blanco;12/30/1999 0:00;CS76675;1001G;REF;0.989224044;
9823;IP-Bae-0;ESP;Los Barreros;43.34;-5.84;Carlos Alonso-Blanco;12/30/1999 0:00;CS76681;1001G;REF;0.982638404;
9824;IP-Bes-5;ESP;Besande;42.91;-4.91;Carlos Alonso-Blanco;12/30/1999 0:00;CS76702;1001G;REF;0.963961612;
9825;IP-Boa-0;ESP;Boadilla del Monte;40.4;-3.88;Carlos Alonso-Blanco;12/30/1999 0:00;CS76714;1001G;REF;0.988131774;
9826;IP-Bor-0;ESP;Borrenes;42.49;-6.71;Carlos Alonso-Blanco;12/30/1999 0:00;CS76717;1001G;REF;0.97681934;
9827;IP-Bos-0;ESP;Bossost;42.78;0.69;Xavier Picó;12/30/1999 0:00;CS76719;1001G;REF;0.978508165;
9828;IP-Bra-0;ESP;Brazuelo;42.5;-6.15;Xavier Picó;12/30/1999 0:00;CS76721;1001G;REF;0.982168359;
9830;IP-Bus-0;ESP;Busquistar;36.97;-3.28;Carlos Alonso-Blanco;12/30/1999 0:00;CS76736;1001G;REF;0.974487756;
9831;IP-Cas-0;ESP;Castellar de Santiago;38.54;-3.39;Carlos Alonso-Blanco;12/30/1999 0:00;CS76743;1001G;REF;0.977239232;
9832;IP-Cat-0;ESP;Cantoblanco;40.54;-3.69;Carlos Alonso-Blanco;12/30/1999 0:00;CS76759;1001G;REF;0.967592961;
9833;IP-Cha-0;ESP;Chapinería;40.38;-4.21;Carlos Alonso-Blanco;12/30/1999 0:00;CS76764;1001G;REF;0.988460353;
9834;IP-Cho-0;ESP;La Chopera de las Rozas;40.51;-3.9;Carlos Alonso-Blanco;12/30/1999 0:00;CS76768;1001G;REF;0.986776909;
9835;IP-Cir-0;ESP;Ciudad Rodrigo;40.61;-6.57;Carlos Alonso-Blanco;12/30/1999 0:00;CS76772;1001G;REF;0.981051751;
9836;IP-Cod-0;ESP;Codos;41.25;-1.32;Carlos Alonso-Blanco;12/30/1999 0:00;CS76777;1001G;REF;0.979956925;
9837;IP-Con-0;ESP;Constantina;37.94;-5.6;Xavier Picó;12/30/1999 0:00;CS76780;1001G;REF;0.958810962;
9838;IP-Cot-0;ESP;Cotanes del Monte;41.83;-5.38;Carlos Alonso-Blanco;12/30/1999 0:00;CS76784;1001G;REF;0.97768415;
9839;IP-Coy-0;ESP;Colmenar del Arroyo;40.44;-4.27;Carlos Alonso-Blanco;12/30/1999 0:00;CS76785;1001G;REF;0.984048507;
9840;IP-Dar-0;ESP;Daroca;41.13;-1.43;Carlos Alonso-Blanco;12/30/1999 0:00;CS76792;1001G;REF;0.98197998;
9841;IP-Ees-0;ESP;San Lorenzo del Escorial;40.59;-4.15;Carlos Alonso-Blanco;12/30/1999 0:00;CS76836;1001G;REF;0.989452549;
9843;IP-Elp-0;ESP;El Pinar de las Rozas;40.53;-3.92;Carlos Alonso-Blanco;12/30/1999 0:00;CS76840;1001G;REF;0.991100039;
9844;IP-Esn-2;ESP;Escanilla;42.27;0.19;Carlos Alonso-Blanco;12/30/1999 0:00;CS76846;1001G;REF;0.979593758;
9845;IP-Evs-0;ESP;Ermita Virgen del Soto;40.48;-3.96;Carlos Alonso-Blanco;12/30/1999 0:00;CS76848;1001G;REF;0.988729243;
9846;IP-Ezc-2;ESP;Ezcaray;42.31;-3.02;Carlos Alonso-Blanco;12/30/1999 0:00;CS76849;1001G;REF;0.985253168;
9847;IP-Fel-2;ESP;La Felguera;43.31;-5.7;Carlos Alonso-Blanco;12/30/1999 0:00;CS76854;1001G;REF;0.985608069;
9848;IP-Glo-1;ESP;Garganta de la Olla;40.11;-5.77;Carlos Alonso-Blanco;12/30/1999 0:00;CS76879;1001G;REF;0.981144881;
9849;IP-Gud-3;ESP;Guadarrama;40.65;-4.11;Carlos Alonso-Blanco;12/30/1999 0:00;CS76895;1001G;REF;0.981612374;
9850;IP-Hec-0;ESP;Hecho;42.86;-0.7;Carlos Alonso-Blanco;12/30/1999 0:00;CS76917;1001G;REF;0.978342518;
9851;IP-Hue-3;ESP;Huergas de Babia;42.96;-6.1;Carlos Alonso-Blanco;12/30/1999 0:00;CS76942;1001G;REF;0.978031874;
9852;IP-Ini-0;ESP;Madrid;40.46;-3.75;Carlos Alonso-Blanco;12/30/1999 0:00;CS76945;1001G;REF;0.990648907;
9853;IP-Lac-0;ESP;Las Caldas;43.33;-5.91;Carlos Alonso-Blanco;12/30/1999 0:00;CS76996;1001G;REF;0.981337295;
9854;IP-Laf-1;ESP;La Frialdad;43.36;-5.88;Carlos Alonso-Blanco;12/30/1999 0:00;CS76997;1001G;REF;0.981466961;
9855;IP-Lam-0;ESP;Las Matas;40.57;-3.89;Carlos Alonso-Blanco;12/30/1999 0:00;CS77008;1001G;REF;0.986967414;
9856;IP-Lch-0;ESP;La Chaparrita;40.51;-4;Carlos Alonso-Blanco;12/30/1999 0:00;CS77010;1001G;REF;0.987124928;
9857;IP-Leg-0;ESP;Leganes;40.33;-3.8;Carlos Alonso-Blanco;12/30/1999 0:00;CS77019;1001G;REF;0.986140059;
9858;IP-Loz-0;ESP;Lozoya;40.98;-3.8;Carlos Alonso-Blanco;12/30/1999 0:00;CS77051;1001G;REF;0.974791896;
9859;IP-Lro-0;ESP;Las Rozas;40.5;-3.88;Carlos Alonso-Blanco;12/30/1999 0:00;CS77054;1001G;REF;0.987285218;
9860;IP-Lum-0;ESP;Lumbreras;42.24;-2.62;Carlos Alonso-Blanco;12/30/1999 0:00;CS77059;1001G;REF;0.979573682;
9861;IP-Mac-0;ESP;Marchamalo;40.72;-3.21;Carlos Alonso-Blanco;12/30/1999 0:00;CS77061;1001G;REF;0.983466707;
9862;IP-Mad-0;ESP;Madrid-Centro;40.45;-3.67;Carlos Alonso-Blanco;12/30/1999 0:00;CS77062;1001G;REF;0.9743381;
9864;IP-Mat-0;ESP;Martorel de la Selva;41.76;2.69;Xavier Picó;12/30/1999 0:00;CS77074;1001G;REF;0.977283848;
9866;IP-Mdd-0;ESP;Molinos de Duero;41.89;-2.79;Carlos Alonso-Blanco;12/30/1999 0:00;CS77076;1001G;REF;0.977494881;
9867;IP-Mie-1;ESP;Mierla;40.94;-3.22;Xavier Picó;12/30/1999 0:00;CS77083;1001G;REF;0.987443513;
9868;IP-Moe-0;ESP;Montseny;41.78;2.37;Xavier Picó;12/30/1999 0:00;CS77104;1001G;REF;0.980051336;
9869;IP-Moj-0;ESP;Montejaque;36.76;-5.28;Xavier Picó;12/30/1999 0:00;CS77105;1001G;REF;0.951793808;
9870;IP-Moz-0;ESP;Monzón;41.91;0.17;Carlos Alonso-Blanco;12/30/1999 0:00;CS77111;1001G;REF;0.977539351;
9871;IP-Nac-0;ESP;Navacerrada;40.75;-3.99;Carlos Alonso-Blanco;12/30/1999 0:00;CS77117;1001G;REF;0.964070603;
9873;IP-Ndc-0;ESP;Las Navas de la Concepción;37.94;-5.45;Xavier Picó;12/30/1999 0:00;CS77125;1001G;REF;0.986671029;
9874;IP-Oja-0;ESP;Ojacastro;42.34;-3;Carlos Alonso-Blanco;12/30/1999 0:00;CS77143;1001G;REF;0.980295198;
9875;IP-Ovi-1;ESP;Oviedo;43.38;-5.87;Carlos Alonso-Blanco;12/30/1999 0:00;CS77155;1001G;REF;0.983320807;
9876;IP-Pad-0;ESP;Prades;41.34;0.99;Carlos Alonso-Blanco;12/30/1999 0:00;CS77158;1001G;REF;0.978946368;
9877;IP-Pdl-0;ESP;Piedrafita la Mediana;43.02;-5.6;Carlos Alonso-Blanco;12/30/1999 0:00;CS77165;1001G;REF;0.976910414;
9878;IP-Pee-0;ESP;Pedrezuela;40.78;-3.62;Carlos Alonso-Blanco;12/30/1999 0:00;CS77167;1001G;REF;0.98546649;
9879;IP-Per-0;ESP;Perín;37.6;-1.12;Carlos Alonso-Blanco;12/30/1999 0:00;CS77169;1001G;REF;0.951513466;
9880;IP-Pib-1;ESP;Pino de Bureba;42.72;-3.44;Carlos Alonso-Blanco;12/30/1999 0:00;CS77175;1001G;REF;0.971797517;
9881;IP-Pie-0;ESP;Piedrahita;40.46;-5.32;Carlos Alonso-Blanco;12/30/1999 0:00;CS77176;1001G;REF;0.981128665;
9882;IP-Pil-0;ESP;Pico Almenara;40.46;-4.26;Carlos Alonso-Blanco;12/30/1999 0:00;CS77178;1001G;REF;0.986337175;
9883;IP-Piq-0;ESP;Piqueras;42.1;-2.56;Carlos Alonso-Blanco;12/30/1999 0:00;CS77179;1001G;REF;0.98066694;
9885;IP-Prd-0;ESP;Prádena;41.14;-3.68;Carlos Alonso-Blanco;12/30/1999 0:00;CS77189;1001G;REF;0.981778172;
9886;IP-Pru-0;ESP;Prullans;42.38;1.73;Xavier Picó;12/30/1999 0:00;CS77190;1001G;REF;0.978562615;
9887;IP-Pun-0;ESP;Puente Nueva;40.4;-4.77;Carlos Alonso-Blanco;12/30/1999 0:00;CS77196;1001G;REF;0.961938195;
9888;IP-Pva-1;ESP;Puebla de Valles;40.93;-3.31;Xavier Picó;12/30/1999 0:00;CS77197;1001G;REF;0.985755268;
9890;IP-Rib-1;ESP;Ribota;43.16;-5.07;Carlos Alonso-Blanco;12/30/1999 0:00;CS77217;1001G;REF;0.973728658;
9891;IP-Sal-0;ESP;Santa Pellaia;41.93;2.92;Xavier Picó;12/30/1999 0:00;CS77230;1001G;REF;0.975091174;
9892;IP-Sam-0;ESP;Sampron;42.68;-6.96;Carlos Alonso-Blanco;12/30/1999 0:00;CS77231;1001G;REF;0.97982284;
9894;IP-Sen-0;ESP;Senet;42.59;0.76;Xavier Picó;12/30/1999 0:00;CS77243;1001G;REF;0.95913882;
9895;IP-Sfb-6;ESP;Sant Feliu de Buixalleu;41.78;2.57;Xavier Picó;12/30/1999 0:00;CS77248;1001G;REF;0.973530635;
9897;IP-Smt-1;ESP;Santa Marta de Tormes;40.95;-5.63;Xavier Picó;12/30/1999 0:00;CS77257;1001G;REF;0.979691982;
9898;IP-Som-0;ESP;Somosierra;41.14;-3.58;Carlos Alonso-Blanco;12/30/1999 0:00;CS77259;1001G;REF;0.9832232;
9899;IP-Tau-0;ESP;Taüll;42.54;0.84;Xavier Picó;12/30/1999 0:00;CS77342;1001G;REF;0.983947984;
9900;IP-Tri-0;ESP;Triana;37.38;-6.01;Xavier Picó;12/30/1999 0:00;CS77386;1001G;REF;0.985285904;
9901;IP-Urd-1;ESP;Urdanta;42.27;-2.98;Carlos Alonso-Blanco;12/30/1999 0:00;CS78824;1001G;REF;0.977055358;
9902;IP-Usa-0;ESP;Usanos;40.71;-3.24;Carlos Alonso-Blanco;12/30/1999 0:00;CS78825;1001G;REF;0.972982232;
9903;IP-Val-0;ESP;Valgañon;42.31;-3.1;Carlos Alonso-Blanco;12/30/1999 0:00;CS78829;1001G;REF;0.979949851;
9904;IP-Vas-0;ESP;Valdesotos;40.95;-3.31;Carlos Alonso-Blanco;12/30/1999 0:00;CS78833;1001G;REF;0.98466736;
9905;IP-Ven-0;ESP;El Ventorrillo;40.76;-4.01;Carlos Alonso-Blanco;12/30/1999 0:00;CS78840;1001G;REF;0.945185795;
9906;IP-Mah-6;ESP;Mahon;40;4.25;Xavier Picó;12/30/1999 0:00;CS77063;1001G;REF;0.966018933;
9908;ESP-1-11;FRA;;50.72;3.47;0;12/30/1999;CS76847;1001G;REF;0.980088329;
9909;GEN-8;FRA;;50.59;3.3;0;12/30/1999;CS76877;1001G;REF;0.993344025;
991;Ale-Stenar-41-1;SWE;Ales Stenar;553.833;14.05;Jon Ågren;01/01/2001 00:00;CS76651;RgMap;REF;0.992377729;
9910;BRI-2;FRA;;50.68;3.52;0;12/30/1999;CS76725;1001G;REF;0.981699486;
9911;ARGE-1-15;FRA;;47.16;4.28;0;12/30/1999;CS76672;1001G;REF;0.980236113;
9912;CIRY-13;FRA;;46.67;4.55;0;12/30/1999;CS76773;1001G;REF;0.983591996;
9914;IST-29;FRA;;47.58;5.33;0;12/30/1999;CS76948;1001G;REF;0.995471856;
9915;MAR-4-16;FRA;;47.45;3.94;0;12/30/1999;CS77069;1001G;REF;0.980762494;
9917;RAD-21;FRA;;46.69;4.34;0;12/30/1999;CS77200;1001G;REF;0.988016648;
9918;SAUL-24;FRA;;47.43;5.21;0;12/30/1999;CS77237;1001G;REF;0.975976238;
992;Ale-Stenar-44-4;SWE;Ales Stenar;553.833;14.05;Jon Ågren;01/01/2001 00:00;CS76652;RgMap;REF;0.986064785;
9920;DIR-9;FRA;;48.54;4.32;0;12/30/1999;CS76796;1001G;REF;0.993899435;
9921;FOR-23;FRA;;48.57;4.41;0;12/30/1999;CS76867;1001G;REF;0.992993124;
9924;PLY-20;FRA;;48.59;4.24;0;12/30/1999;CS77181;1001G;REF;0.985451233;
9925;RUM-20;FRA;;48.91;4.52;0;12/30/1999;CS77226;1001G;REF;0.984017959;
9926;TRE-1;FRA;;48.86;4.1;0;12/30/1999;CS77385;1001G;REF;0.984483034;
9927;ARR-17;FRA;;44.05;3.69;0;12/30/1999;CS76673;1001G;REF;0.977352386;
9928;BEZ-9;FRA;;44.12;3.77;0;12/30/1999;CS76703;1001G;REF;0.9797845;
9929;ISS-20;FRA;;43.92;3.71;0;12/30/1999;CS76947;1001G;REF;0.989765995;
9930;LEC-25;FRA;;43.91;4.14;0;12/30/1999;CS77018;1001G;REF;0.986316797;
9932;NOZ-6;FRA;;44.12;4.33;0;12/30/1999;CS77134;1001G;REF;0.991608337;
9933;VED-10;FRA;;43.74;3.89;0;12/30/1999;CS78839;1001G;REF;0.985181033;
9935;BAU-15;FRA;;50.6;2.93;0;12/30/1999;CS76694;1001G;REF;0.969430484;
9937;CATS-6;FRA;;50.79;2.69;0;12/30/1999;CS76760;1001G;REF;0.996637654;
9938;WAV-8;FRA;;50.65;2.99;0;12/30/1999;CS78854;1001G;REF;0.987701657;
9939;Aitba-2;MAR;;31.48;-7.45;;12/30/1999 0:00;CS76347;1001G;REF;0.918728731;
9941;Fei-0;POR;;40.92;-8.54;;12/30/1999;CS76412;1001G;REF;0.984419338;
9942;Agu-1;ESP;;41.32;-1.34;;12/30/1999;CS76409;1001G;REF;0.980402079;
9943;Cdm-0;ESP;;39.73;-5.74;;12/30/1999;CS76410;1001G;REF;0.985431089;
9944;Don-0;ESP;;36.83;-6.36;;12/30/1999 0:00;CS76411;1001G;REF;0.953035372;
